total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,tree_insertion_time,tree_insertion_num,permutation_map_insertion_time,permutation_map_insertion_num,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,queue_size,queue_min_length,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
2.21729e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,159,
0.000121117,0,0,0,0,0,0,0,1,0,0,0,0.447835,0,1,0,1,0,0,0,0,159,0:1;
0.00030303,0,3.09944e-06,0,1.90735e-06,3,2.00272e-05,2.14577e-06,3,3.21865e-05,2,0.322923,0.436499,1,3,0,2,0,2,0,0,159,0:1;1:2;
0.000380039,0,3.09944e-06,0,9.53674e-07,8,2.81334e-05,5.48363e-06,8,4.00543e-05,7,0.322923,0.434804,1,8,0,7,0,7,0,0,159,0:1;1:7;
0.000426054,0,3.09944e-06,0,2.14577e-06,10,3.21865e-05,5.48363e-06,9,4.19617e-05,8,0.322923,0.427869,1,9,0,8,0,8,0,0,159,0:1;1:8;
0.000456095,0,3.09944e-06,0,9.53674e-07,12,3.50475e-05,5.48363e-06,10,4.3869e-05,9,0.322923,0.400901,1,10,0,9,0,9,0,0,159,0:1;1:9;
0.000562191,0,3.09944e-06,0,2.14577e-06,16,4.29153e-05,7.39098e-06,14,7.10487e-05,13,0.322923,0.369463,1,14,0,13,0,13,0,0,159,0:1;1:13;
0.00159812,0.00139904,3.09944e-06,0.00136304,0,150,0.000452995,4.17233e-05,134,0.00019145,133,0.322923,0.369463,1,134,1,133,1,133,0,0,159,1:133;
0.00172114,0.00139904,3.09944e-06,0.00136304,0,150,0.000452995,4.17233e-05,134,0.00019145,133,0.322923,0.369463,1,134,1,133,1,133,0,0,22,1:130;
0.00237918,0.00195694,7.39098e-06,0.00191593,0,299,0.000643015,6.48499e-05,251,0.000322104,250,0.328847,0.359669,2,250,2,247,1,116,1,0,22,1:129;2:117;
0.00303912,0.00266194,7.39098e-06,0.00261593,9.53674e-07,422,0.000851631,9.25064e-05,357,0.000457764,356,0.328847,0.359669,2,356,3,353,1,222,1,0,22,1:128;2:223;
0.00322819,0.00266194,7.39098e-06,0.00261593,9.53674e-07,422,0.000851631,9.25064e-05,357,0.000457764,356,0.328847,0.359669,2,356,3,353,1,222,1,0,18,1:127;2:212;
0.00713301,0.00629663,1.33514e-05,0.00622678,1.90735e-06,1517,0.00225973,0.000226974,1074,0.00119781,1098,0.332546,0.357973,2,1071,11,1059,1,928,12,0,18,1:119;2:929;
0.00774312,0.00713181,1.33514e-05,0.00705671,9.53674e-07,1609,0.00243878,0.000241756,1161,0.00131989,1185,0.332546,0.357973,2,1158,12,1146,1,1015,12,0,18,1:118;2:1016;
0.00842905,0.00713181,1.33514e-05,0.00705671,9.53674e-07,1609,0.00243878,0.000241756,1161,0.00131989,1185,0.332546,0.357973,2,1158,12,1146,1,1015,12,0,17,1:117;2:967;
0.0210462,0.0196497,2.5034e-05,0.0195096,0,3750,0.00805807,0.000586748,2690,0.0032835,2872,0.332084,0.357973,2,2686,27,2658,1,2496,60,0,16,1:102;2:2496;
0.0214331,0.0200756,2.5034e-05,0.0199344,0,3851,0.00818539,0.000603914,2767,0.00335455,2958,0.332084,0.357973,2,2763,28,2735,1,2568,65,0,16,1:101;2:2573;
0.0220962,0.0200756,2.5034e-05,0.0199344,0,3851,0.00818539,0.000603914,2767,0.00335455,2958,0.332084,0.357973,2,2763,28,2735,1,2568,65,0,16,1:101;2:2573;
0.111709,0.108579,0.000189066,0.107814,9.53674e-07,30784,0.0376058,0.00254321,13256,0.0204594,20977,0.341553,0.357734,3,13224,216,13007,2,3796,1740,0,15,2:8721;3:4243;
0.112205,0.109145,0.000189066,0.108376,9.53674e-07,30877,0.0377638,0.00255322,13322,0.02054,21043,0.341553,0.357734,3,13290,217,13073,2,3862,1740,0,15,2:8720;3:4309;
0.118005,0.109145,0.000189066,0.108376,9.53674e-07,30877,0.0377638,0.00255322,13322,0.02054,21043,0.341553,0.357734,3,13290,217,13073,2,3862,1740,0,15,2:8678;3:4214;
0.118697,0.109719,0.000194073,0.108941,0,31147,0.0380034,0.00256848,13428,0.0206199,21158,0.33847,0.353573,3,13395,218,13176,2,3965,1743,0,15,2:8676;3:4320;
0.119027,0.110113,0.000194073,0.109334,9.53674e-07,31235,0.0381174,0.00257945,13502,0.0206864,21232,0.33847,0.353573,3,13469,219,13250,2,4039,1743,0,15,2:8675;3:4394;
0.121889,0.110113,0.000194073,0.109334,9.53674e-07,31235,0.0381174,0.00257945,13502,0.0206864,21232,0.33847,0.353573,3,13468,219,13250,2,4039,1743,0,14,2:8108;3:1126;
0.124189,0.112346,0.000198603,0.111548,0,32184,0.0389211,0.00264215,14036,0.021055,21807,0.334772,0.353573,3,14001,225,13776,2,4557,1759,0,14,2:8101;3:1660;
0.124566,0.112755,0.000198603,0.111953,0,32298,0.0390217,0.00267053,14121,0.021121,21897,0.334772,0.353573,3,14086,226,13861,2,4640,1761,0,14,2:8100;3:1745;
0.126851,0.112755,0.000198603,0.111953,0,32298,0.0390217,0.00267053,14121,0.021121,21897,0.334772,0.353573,3,14086,226,13861,2,4640,1761,0,14,2:8090;3:1745;
0.335797,0.321111,0.000689983,0.318808,0,117992,0.115813,0.00732613,44989,0.0578477,72795,0.359121,0.353573,3,44833,845,43989,2,30905,6364,0,14,2:7413;3:32613;
0.684921,0.669371,0.00140858,0.66466,0,240878,0.248308,0.0145576,86534,0.121075,142823,0.344327,0.353573,3,86169,1636,84534,2,65649,13165,0,14,2:6511;3:74158;
0.980053,0.963717,0.00207806,0.95694,0,366479,0.358535,0.0204968,126889,0.169844,212680,0.336621,0.353573,3,126357,2469,123889,2,97656,21513,0,14,2:5562;3:114513;
1.35148,1.33424,0.00284362,1.325,9.53674e-07,491094,0.490762,0.0278189,169850,0.247084,291927,0.334926,0.353573,3,169164,3315,165850,2,130522,31608,0,14,2:4663;3:157474;
1.65934,1.64131,0.00349784,1.63002,0,616043,0.602823,0.0338299,210905,0.305968,372136,0.343094,0.353573,3,210073,4169,205905,2,159352,43833,0,14,2:3745;3:198529;
2.02684,2.00794,0.00423646,1.99418,9.53674e-07,750891,0.73639,0.0403972,251145,0.377322,456604,0.346638,0.353573,3,250173,5029,245145,2,185678,57747,0,13,2:2777;3:238769;
2.3777,2.35796,0.00491905,2.34198,0,882746,0.85707,0.0457222,284761,0.463498,536290,0.342169,0.353573,3,283620,5861,277761,2,206639,70402,0,13,2:1837;3:272385;
2.729,2.70833,0.00568342,2.68967,9.53674e-07,1003476,0.987896,0.0506842,314280,0.531992,609846,0.351261,0.353573,3,312960,6682,306280,2,217923,88637,0,13,2:929;3:301904;
3.06452,3.04288,0.00650907,3.02166,0,1127576,1.11282,0.0545948,337871,0.598817,679829,0.337084,0.353573,3,336319,7453,328871,2,223489,106662,0,13,2:13;3:325495;
3.16548,3.09041,0.00691915,3.06824,9.53674e-07,1142891,1.1348,0.0546548,338249,0.599957,680990,0.35734,0.353573,3,335705,7465,328249,3,0,107035,0,13,3:325762;
3.25779,3.1821,0.00741553,3.15158,9.53674e-07,1162819,1.17056,0.0546548,338249,0.599957,680990,0.354104,0.353573,3,334699,7465,327249,3,0,107035,0,13,3:325603;
3.37104,3.29462,0.00800419,3.26307,1.19209e-06,1188038,1.21944,0.0546548,338249,0.599957,680990,0.355183,0.353573,3,333682,7465,326249,3,0,107035,0,13,3:325403;
3.4659,3.38823,0.00855899,3.35577,1.19209e-06,1208515,1.26662,0.0554826,341367,0.606604,685856,0.349789,0.352717,4,335891,7542,328389,3,2754,107399,0,13,3:325231;4:3118;
3.46618,3.38909,0.00855899,3.35661,9.53674e-07,1208554,1.26668,0.0554826,341367,0.606604,685856,0.349789,0.352717,4,335890,7542,328389,3,2754,107399,0,13,3:325230;4:3118;
3.56736,3.38909,0.00855899,3.35661,9.53674e-07,1208554,1.26668,0.0554826,341367,0.606604,685856,0.349789,0.352717,4,335889,7542,328389,3,2754,107399,0,12,3:309349;4:2737;
3.57096,3.39262,0.00857973,3.36011,1.19209e-06,1210292,1.26804,0.0555658,341766,0.606932,686301,0.348094,0.352717,4,336277,7552,328766,3,3142,107410,0,12,3:309334;4:3136;
3.67542,3.49643,0.0089941,3.46296,0,1254477,1.3068,0.0577712,353755,0.621273,705648,0.344395,0.348094,4,348159,7873,340326,3,13453,109088,0,12,3:308952;4:15125;
3.67553,3.49671,0.0089941,3.46324,0,1254517,1.30683,0.0577712,353755,0.621273,705648,0.344395,0.348094,4,348159,7874,340326,3,13453,109088,0,12,3:308951;4:15125;
3.76742,3.49671,0.0089941,3.46324,0,1254517,1.30683,0.0577712,353755,0.621273,705648,0.344395,0.348094,4,347996,7874,340326,3,13453,109088,0,10,3:221280;4:2335;
3.88008,3.60879,0.009444,3.57416,9.53674e-07,1309400,1.35505,0.0586011,358972,0.627977,714298,0.343008,0.348094,4,352834,8068,344972,3,18012,109746,0,10,3:220840;4:7552;
3.88759,3.61612,0.00947261,3.58141,0,1313507,1.35843,0.0586205,359098,0.628098,714443,0.344395,0.348094,4,352929,8073,345062,3,18065,109819,0,10,3:220808;4:7678;
3.88774,3.61637,0.00947261,3.58166,9.53674e-07,1313547,1.35848,0.0586205,359098,0.628098,714443,0.344395,0.348094,4,352928,8073,345062,3,18065,109819,0,10,3:220807;4:7678;
3.95917,3.61637,0.00947261,3.58166,9.53674e-07,1313547,1.35848,0.0586205,359098,0.628098,714443,0.344395,0.348094,4,352928,8073,345062,3,18065,109819,0,10,3:220333;4:7678;
4.17418,3.83029,0.0104001,3.7933,9.53674e-07,1401588,1.44977,0.0606344,369627,0.644066,732481,0.340851,0.348094,4,362931,8510,354627,3,26933,111480,0,10,3:219629;4:18207;
4.43331,4.08814,0.0115218,4.04825,0,1504574,1.56177,0.06196,376699,0.656494,746031,0.347015,0.348094,4,369362,8872,360699,3,32875,112610,0,10,3:218802;4:25279;
4.66729,4.32115,0.0123675,4.27921,0,1619872,1.65745,0.0640831,390786,0.677488,775395,0.343779,0.348094,4,383085,9509,373786,3,43414,116158,0,10,3:217903;4:39366;
4.90867,4.56144,0.0132935,4.51709,9.53674e-07,1724753,1.75763,0.0652173,397368,0.691453,791429,0.345628,0.348094,4,389105,9949,379368,3,47588,118566,0,10,3:217061;4:45948;
5.14721,4.7988,0.0143278,4.75171,0,1818705,1.86436,0.0660579,401409,0.703915,803284,0.345474,0.348094,4,392467,10273,382409,3,48834,121361,0,10,3:216300;4:49989;
5.29161,4.94238,0.0150044,4.89364,1.19209e-06,1894187,1.93021,0.0661473,401998,0.704605,804231,0.347015,0.348094,4,392118,10341,381998,3,49355,121429,0,10,3:215679;4:50578;
5.45498,5.10486,0.0157609,5.05427,0,1974859,2.00497,0.0664554,403614,0.707528,807101,0.351176,0.348094,4,392893,10505,382614,3,50856,121544,0,10,3:215041;4:52194;
5.6844,5.33316,0.0167425,5.28008,1.19209e-06,2075255,2.11241,0.0667288,405195,0.710401,810313,0.342392,0.348094,4,393638,10676,383195,3,52304,121677,0,10,3:214254;4:53775;
5.8417,5.48969,0.0173895,5.43502,0,2157731,2.1857,0.066901,406220,0.712527,812787,0.345474,0.348094,4,393786,10806,383220,3,53129,121877,0,10,3:213603;4:54800;
5.98061,5.62789,0.0179799,5.57177,9.53674e-07,2235634,2.2489,0.0670016,406887,0.713885,814565,0.347631,0.348094,4,393528,10896,382887,3,53566,122107,0,10,3:212975;4:55467;
6.07226,5.71898,0.0184407,5.66182,9.53674e-07,2286572,2.29091,0.0670016,406887,0.713885,814565,0.347169,0.348094,4,392518,10896,381887,3,53566,122107,0,10,3:212560;4:55467;
6.18877,5.8347,0.0191073,5.77613,9.53674e-07,2350074,2.34435,0.0670016,406887,0.713885,814565,0.346553,0.348094,4,391506,10896,380887,3,53566,122107,0,10,3:212047;4:55467;
6.38847,6.0334,0.0199602,5.97255,9.53674e-07,2427312,2.44143,0.0670016,406887,0.713885,814565,0.348864,0.348094,4,390489,10896,379887,3,53566,122107,0,10,3:211434;4:55467;
6.48233,6.12671,0.0204155,6.06486,0,2479373,2.48458,0.0670016,406887,0.713885,814565,0.350868,0.348094,4,389473,10896,378887,3,53566,122107,0,10,3:211014;4:55467;
6.5993,6.24301,0.0209618,6.17986,9.53674e-07,2543023,2.53738,0.0672033,408397,0.716065,817550,0.347477,0.348094,4,390087,11015,379397,3,54425,122758,0,10,3:210485;4:56977;
6.80449,6.44728,0.0217516,6.38208,0,2647004,2.62528,0.0686884,418234,0.728372,834782,0.350251,0.348094,4,399381,11472,388234,3,63281,123739,0,10,3:209664;4:66814;
7.06792,6.70952,0.0227902,6.64142,0,2743258,2.73959,0.0699801,425032,0.739314,847567,0.344241,0.348094,4,405514,11811,394032,3,69011,124807,0,10,3:208901;4:73612;
7.29867,6.93929,0.0236385,6.86898,0,2858639,2.83829,0.0715532,435482,0.755574,870284,0.343316,0.348094,4,415493,12342,403482,3,77356,126912,0,10,3:208001;4:84062;
7.48883,7.12858,0.0243893,7.05634,9.53674e-07,2957125,2.92134,0.0723121,439989,0.765248,883208,0.347169,0.348094,4,419339,12685,406989,3,80497,128278,0,10,3:207224;4:88569;
7.71304,7.35172,0.0253091,7.27697,9.53674e-07,3051711,3.02083,0.0726113,441497,0.771608,888960,0.350868,0.348094,4,420004,12855,407497,3,81007,129276,0,10,3:206461;4:90077;
7.85959,7.49753,0.0259311,7.42116,9.53674e-07,3129087,3.08622,0.0730717,444485,0.775428,894419,0.346707,0.348094,4,422184,13052,409485,3,83785,129486,0,10,3:205826;4:93065;
8.00911,7.64629,0.0265791,7.56833,9.53674e-07,3211394,3.15422,0.0732958,446149,0.777774,897755,0.346861,0.348094,4,422969,13180,410149,3,85245,129690,0,10,3:205158;4:94729;
8.24165,7.87747,0.0277739,7.7966,1.19209e-06,3315418,3.25771,0.0739241,449683,0.78635,906579,0.346244,0.348094,4,425801,13482,412683,3,88226,130243,0,10,3:204330;4:98263;
8.43266,8.06751,0.0286083,7.98433,0,3398154,3.3462,0.0740674,450276,0.789154,908967,0.350714,0.348094,4,425481,13579,412276,3,88540,130522,0,10,3:203658;4:98856;
8.52944,8.1637,0.0290911,8.07943,0,3450259,3.39068,0.0740831,450335,0.789414,909242,0.350405,0.348094,4,424534,13590,411335,3,88553,130568,0,10,3:203217;4:98915;
8.58914,8.22287,0.0294979,8.13776,9.53674e-07,3481441,3.41793,0.0740831,450335,0.789414,909242,0.348556,0.348094,4,423523,13590,410335,3,88553,130568,0,10,3:202919;4:98915;
8.62987,8.26299,0.0300016,8.17736,1.19209e-06,3502085,3.43609,0.0740831,450335,0.789414,909242,0.350405,0.348094,4,422502,13590,409335,3,88553,130568,0,10,3:202727;4:98915;
8.68056,8.31324,0.0303273,8.22701,9.53674e-07,3529482,3.45868,0.0740831,450335,0.789414,909242,0.349018,0.348094,4,421495,13590,408335,3,88553,130568,0,10,3:202501;4:98915;
8.74379,8.37599,0.0307066,8.28904,9.53674e-07,3564525,3.48751,0.0740831,450335,0.789414,909242,0.352409,0.348094,4,420485,13590,407335,3,88553,130568,0,10,3:202215;4:98915;
8.82342,8.45507,0.0311582,8.36723,0,3606521,3.52393,0.0740831,450335,0.789414,909242,0.34871,0.348094,4,419469,13590,406335,3,88553,130568,0,10,3:201877;4:98915;
8.86406,8.49532,0.031445,8.40703,1.19209e-06,3628858,3.54236,0.0740831,450335,0.789414,909242,0.347323,0.348094,4,418453,13590,405335,3,88553,130568,0,10,3:201692;4:98915;
9.06927,8.69716,0.0346475,8.60508,9.53674e-07,3713830,3.63376,0.0742002,450890,0.790443,910269,0.347785,0.348094,4,418077,13665,404890,3,89054,130622,0,10,3:200954;4:99470;
9.20679,8.83394,0.035255,8.74039,0,3789525,3.69599,0.0742049,450962,0.79055,910406,0.347785,0.348094,4,417150,13677,403962,3,89123,130625,0,10,3:200293;4:99542;
9.34121,8.96762,0.0358865,8.87257,0,3862125,3.75693,0.07426,451206,0.790914,910907,0.344857,0.348094,4,416428,13720,403206,3,89361,130631,0,10,3:199658;4:99786;
9.50528,9.13087,0.0365844,9.03403,9.53674e-07,3949001,3.83135,0.0743339,451675,0.791911,912272,0.349635,0.348094,4,415966,13799,402675,3,89789,130672,0,10,3:198926;4:100255;
9.61169,9.23653,0.037194,9.13833,9.53674e-07,3988966,3.88145,0.0743339,451680,0.792046,912391,0.349635,0.348094,4,414950,13800,401680,3,89789,130677,0,10,3:198579;4:100260;
9.61205,9.23653,0.0374432,9.13833,9.53674e-07,3988966,3.88145,0.0743339,451680,0.792046,912391,0.3521,0.348094,4,413950,13800,400680,3,89789,130677,0,10,3:198579;4:100260;
9.6124,9.23653,0.0377078,9.13833,9.53674e-07,3988966,3.88145,0.0743339,451680,0.792046,912391,0.349481,0.348094,4,412950,13800,399680,3,89789,130677,0,10,3:198579;4:100260;
9.62172,9.24544,0.0380135,9.14715,9.53674e-07,3991653,3.8858,0.0743339,451680,0.792046,912391,0.349635,0.348094,4,411950,13800,398680,3,89789,130677,0,10,3:198560;4:100260;
9.63929,9.26271,0.0382268,9.16425,1.19209e-06,3999589,3.89287,0.0743339,451680,0.792046,912391,0.351946,0.348094,4,410946,13800,397680,3,89789,130677,0,10,3:198502;4:100260;
9.68402,9.30696,0.03861,9.20791,9.53674e-07,4015093,3.91521,0.0743339,451680,0.792046,912391,0.349481,0.348094,4,409939,13800,396680,3,89789,130677,0,10,3:198391;4:100260;
9.72726,9.34984,0.0388727,9.25039,9.53674e-07,4039600,3.93534,0.0743339,451680,0.792046,912391,0.352717,0.348094,4,408927,13800,395680,3,89789,130677,0,10,3:198218;4:100260;
9.74094,9.36326,0.0390294,9.26369,0,4047336,3.94156,0.0743339,451680,0.792046,912391,0.351484,0.348094,4,407919,13800,394680,3,89789,130677,0,10,3:198163;4:100260;
9.88007,9.50174,0.0395629,9.40083,9.53674e-07,4120570,4.00264,0.0749812,455787,0.796824,919456,0.341775,0.348094,4,411235,14013,397787,3,93579,130994,0,10,3:197621;4:104367;
10.0714,9.69207,0.0403976,9.58867,9.53674e-07,4206403,4.09125,0.0753703,458099,0.800387,923857,0.351022,0.348094,4,412693,14163,399099,3,95659,131226,0,10,3:196988;4:106679;
10.3116,9.93117,0.0413222,9.82483,1.19209e-06,4306705,4.2019,0.0761235,462091,0.807623,931537,0.346553,0.348094,4,415922,14405,402091,3,99071,131806,0,10,3:196253;4:110671;
10.5585,10.177,0.0423028,10.068,9.53674e-07,4422427,4.31386,0.0770211,466978,0.816966,942567,0.343625,0.348094,4,420125,14724,405978,3,103004,132760,0,10,3:195418;4:115558;
10.7608,10.3784,0.0430527,10.2675,9.53674e-07,4530157,4.40616,0.0774198,469555,0.822316,949728,0.351484,0.348094,4,421895,14924,407555,3,104752,133589,0,10,3:194645;4:118135;
10.9596,10.5763,0.043853,10.4634,1.90735e-06,4620519,4.49968,0.0776048,470798,0.825862,953691,0.345012,0.348094,4,422276,15069,407798,3,105185,134399,0,10,3:193972;4:119378;
11.1992,10.8148,0.0447853,10.6995,9.53674e-07,4715061,4.60335,0.0795689,480897,0.842476,971660,0.353025,0.348094,4,431703,15407,416897,3,112502,137181,0,10,3:193257;4:129477;
11.4799,11.0941,0.0459516,10.9757,9.53674e-07,4812957,4.72136,0.0825653,496193,0.868857,998787,0.34794,0.348094,4,446506,15914,431193,3,125927,139052,0,10,3:192525;4:144773;
11.7072,11.3205,0.0467765,11.1998,0,4914779,4.81672,0.0849552,511324,0.8899,1026507,0.344087,0.348094,4,461108,16388,445324,3,138495,141615,0,10,3:191775;4:159904;
12.0196,11.6316,0.0478404,11.508,9.53674e-07,5038903,4.94795,0.088217,529369,0.920223,1062349,0.339926,0.348094,4,478763,16999,462369,3,153001,145154,0,10,3:190873;4:177949;
12.3102,11.9211,0.0488303,11.7949,9.53674e-07,5167401,5.06695,0.0912774,548152,0.954401,1106825,0.340388,0.348094,4,497257,17710,480152,3,166468,150470,0,10,3:189952;4:196732;
12.5371,12.147,0.0496607,12.0187,9.53674e-07,5276589,5.16312,0.0927632,557534,0.973533,1131758,0.343316,0.348094,4,506102,18177,488534,3,171442,154878,0,10,3:189140;4:206114;
12.7969,12.4058,0.0505726,12.2751,9.53674e-07,5379873,5.27867,0.0942023,565611,0.994159,1154319,0.342392,0.348094,4,513618,18621,495611,3,174616,159781,0,10,3:188364;4:214191;
12.9721,12.5801,0.0512393,12.4478,0,5463524,5.35319,0.09569,574413,1.00646,1169894,0.3427,0.348094,4,521741,18945,503413,3,182140,161059,0,10,3:187712;4:222993;
13.1788,12.786,0.0519552,12.6519,9.53674e-07,5565690,5.44193,0.0974438,586357,1.02227,1192498,0.342392,0.348094,4,533113,19374,514357,3,192619,162524,0,10,3:186971;4:234937;
13.4909,13.0969,0.0530281,12.9599,0,5687605,5.57568,0.10023,601917,1.04807,1223930,0.344395,0.348094,4,548266,19967,528917,3,205599,165104,0,10,3:186068;4:250497;
13.749,13.3541,0.0538731,13.215,9.53674e-07,5813206,5.68365,0.102479,617078,1.07272,1260308,0.341929,0.348094,4,563030,20571,543078,3,217221,168643,0,10,3:185165;4:265658;
14.0219,13.6259,0.0548029,13.4843,1.19209e-06,5922534,5.8033,0.103901,624955,1.09204,1282865,0.342238,0.348094,4,570319,20988,549955,3,222066,171675,0,10,3:184355;4:273535;
14.2299,13.8329,0.0555751,13.6894,0,6028555,5.89446,0.104463,628878,1.10334,1296897,0.341313,0.348094,4,573536,21291,552878,3,223385,174279,0,10,3:183557;4:277458;
14.402,14.0041,0.0563304,13.8588,9.53674e-07,6114947,5.96796,0.105632,636678,1.11293,1310355,0.343162,0.348094,4,580688,21645,559678,3,229866,175598,0,10,3:182829;4:285258;
14.6634,14.2643,0.0573714,14.1164,0,6219253,6.08359,0.107717,648910,1.13151,1332244,0.340851,0.348094,4,592424,22150,570910,3,240150,177546,0,10,3:182002;4:297490;
14.9045,14.5043,0.0582185,14.3543,9.53674e-07,6333994,6.18282,0.110003,664276,1.15392,1363000,0.346244,0.348094,4,607416,22777,585276,3,252209,180853,0,10,3:181096;4:312856;
15.1361,14.735,0.0590353,14.5828,9.53674e-07,6443300,6.27813,0.111991,677170,1.17669,1392791,0.342392,0.348094,4,619940,23408,597170,3,261165,184791,0,10,3:180245;4:325750;
15.3981,14.9958,0.0600486,14.8409,9.53674e-07,6547400,6.38888,0.114,684332,1.19527,1411846,0.351792,0.348094,4,626584,23891,603332,3,264619,188499,0,10,3:179397;4:332912;
15.5552,15.1521,0.0607336,14.9956,0,6624760,6.45882,0.114495,687163,1.20198,1419668,0.352409,0.348094,4,628653,24131,605163,3,266049,189900,0,10,3:178798;4:335743;
15.7192,15.3153,0.0614028,15.1571,9.53674e-07,6713552,6.53368,0.114854,689379,1.20508,1423714,0.343316,0.348094,4,630013,24281,606379,3,268075,190090,0,10,3:178144;4:337959;
15.9544,15.5494,0.0622916,15.3888,0,6816837,6.64167,0.115321,691878,1.20998,1428628,0.34347,0.348094,4,631702,24477,607878,3,270249,190415,0,10,3:177383;4:340458;
16.1802,15.7742,0.0632107,15.6111,0,6931213,6.74378,0.115803,695005,1.21645,1436293,0.344549,0.348094,4,634071,24722,610005,3,272893,190898,0,10,3:176561;4:343585;
16.3574,15.9504,0.064049,15.785,0,7013472,6.82515,0.116011,696068,1.21951,1439475,0.349327,0.348094,4,634241,24837,610068,3,273642,191212,0,10,3:175951;4:344648;
16.5591,16.151,0.0649645,15.983,1.19209e-06,7101029,6.91543,0.116465,698270,1.22442,1443894,0.349481,0.348094,4,635553,24963,611270,3,274970,192086,0,10,3:175264;4:346850;
16.7807,16.3716,0.065835,16.2013,9.53674e-07,7198205,7.01305,0.11794,707202,1.23807,1459642,0.340851,0.348094,4,643855,25336,619202,3,282564,193424,0,10,3:174496;4:355782;
17,16.5899,0.0666556,16.4175,9.53674e-07,7303700,7.10398,0.119888,720137,1.2564,1483793,0.343779,0.348094,4,656278,25826,631137,3,293562,195361,0,10,3:173673;4:368717;
17.3094,16.8981,0.0677242,16.7228,1.19209e-06,7419737,7.23174,0.122715,735636,1.28736,1516912,0.341775,0.348094,4,671397,26446,645636,3,305412,199010,0,10,3:172783;4:384216;
17.5296,17.1174,0.0685482,16.94,0,7523895,7.32447,0.124146,744622,1.30553,1539222,0.345474,0.348094,4,679856,26922,653622,3,310863,202545,0,10,3:171977;4:393202;
17.7284,17.3153,0.069339,17.1358,0,7624883,7.4102,0.124816,748560,1.3163,1551620,0.351176,0.348094,4,683099,27233,656560,3,312458,204888,0,10,3:171176;4:397140;
17.7583,17.3448,0.0695496,17.1651,9.53674e-07,7639975,7.42294,0.124904,749129,1.31812,1553660,0.352717,0.348094,4,682714,27281,656129,3,312531,205384,0,10,3:171060;4:397709;
17.957,17.5426,0.0703521,17.3608,9.53674e-07,7716776,7.51598,0.125801,754344,1.32729,1563320,0.34347,0.348094,4,687220,27574,660344,3,316845,206285,0,10,3:170444;4:402924;
18.2185,17.803,0.0713627,17.6186,9.53674e-07,7816328,7.62801,0.127474,763091,1.34435,1580084,0.348248,0.348094,4,695364,27974,668091,3,324201,207676,0,10,3:169658;4:411671;
18.4873,18.0707,0.0723155,17.8838,0,7931715,7.73807,0.129437,775542,1.37003,1607053,0.33931,0.348094,4,707385,28546,679542,3,333901,210427,0,10,3:168761;4:424122;
18.7042,18.2865,0.073164,18.0976,9.53674e-07,8035330,7.83208,0.130442,782239,1.3855,1626239,0.349172,0.348094,4,713536,29002,685239,3,338658,212367,0,10,3:167952;4:430819;
18.9437,18.525,0.0740891,18.3337,0,8131639,7.93984,0.13087,784469,1.39395,1634563,0.353179,0.348094,4,714997,29241,686469,3,339536,213719,0,10,3:167182;4:433049;
18.9439,18.525,0.0742133,18.3337,0,8131639,7.93984,0.13087,784469,1.39395,1634563,0.351484,0.348094,4,713997,29241,685469,3,339536,213719,0,10,3:167182;4:433049;
19.019,18.5996,0.0746007,18.4075,0,8171826,7.97299,0.131019,785464,1.39578,1636901,0.344857,0.348094,4,714073,29325,685464,3,339713,214537,0,10,3:166840;4:434044;
19.2038,18.7836,0.0753467,18.5895,0,8264699,8.05448,0.131776,790586,1.40336,1646624,0.341159,0.348094,4,718484,29618,689586,3,344098,215274,0,10,3:166094;4:439166;
19.4143,18.9931,0.0761559,18.797,9.53674e-07,8372168,8.14504,0.13291,797737,1.41563,1662815,0.349635,0.348094,4,725058,30044,695737,3,349962,216561,0,10,3:165234;4:446317;
19.6362,19.214,0.0770285,19.0155,9.53674e-07,8467256,8.24271,0.133417,800550,1.42459,1671614,0.345012,0.348094,4,727125,30304,697550,3,351712,217624,0,10,3:164473;4:449130;
19.751,19.3282,0.0775359,19.1285,0,8529518,8.29368,0.133568,801435,1.4272,1674727,0.349789,0.348094,4,727102,30408,697435,3,352166,218055,0,10,3:163962;4:450015;
19.7512,19.3282,0.0776489,19.1285,0,8529518,8.29368,0.133568,801435,1.4272,1674727,0.351792,0.348094,4,726102,30408,696435,3,352166,218055,0,10,3:163962;4:450015;
19.7514,19.3282,0.0777764,19.1285,0,8529518,8.29368,0.133568,801435,1.4272,1674727,0.352717,0.348094,4,725102,30408,695435,3,352166,218055,0,10,3:163962;4:450015;
19.8594,19.4356,0.0782647,19.2348,9.53674e-07,8588730,8.34191,0.133897,803500,1.43037,1678754,0.344549,0.348094,4,726256,30503,696500,3,353529,218757,0,10,3:163503;4:452080;
20.0441,19.6195,0.0789795,19.4169,0,8683597,8.42515,0.134408,806857,1.43588,1685510,0.34794,0.348094,4,728791,30686,698857,3,356624,219019,0,10,3:162818;4:455437;
